time,rayIndex,x,y,objectDetected
5.045852,11,0.15,0.15,Floor
5.045852,12,0.25,0.15,Floor
5.045852,13,0.35,0.15,Floor
5.045852,14,0.45,0.15,Floor
5.045852,15,0.55,0.15,Floor
5.045852,16,0.65,0.15,Floor
5.045852,17,0.75,0.15,Floor
5.045852,18,0.85,0.15,Floor
5.045852,19,0.95,0.15,Floor
5.045852,20,0.05,0.25,Floor
5.045852,21,0.15,0.25,Floor
5.045852,22,0.25,0.25,Floor
5.045852,23,0.35,0.25,Floor
5.045852,24,0.45,0.25,Floor
5.045852,25,0.55,0.25,Floor
5.045852,26,0.65,0.25,Floor
5.045852,27,0.75,0.25,Floor
5.045852,28,0.85,0.25,Floor
5.045852,29,0.95,0.25,Floor
5.045852,30,0.05,0.35,Floor
5.045852,31,0.15,0.35,Floor
5.045852,32,0.25,0.35,Floor
5.045852,33,0.35,0.35,Floor
5.045852,34,0.45,0.35,Floor
5.045852,35,0.55,0.35,Floor
5.045852,36,0.65,0.35,icosahedron
5.045852,37,0.75,0.35,icosahedron
5.045852,38,0.85,0.35,Floor
5.045852,39,0.95,0.35,Floor
5.045852,40,0.05,0.45,Floor
5.045852,41,0.15,0.45,Floor
5.045852,42,0.25,0.45,Floor
5.045852,43,0.35,0.45,Floor
5.045852,44,0.45,0.45,Floor
5.045852,45,0.55,0.45,functionalPart
5.045852,46,0.65,0.45,icosahedron
5.045852,47,0.75,0.45,icosahedron
5.045852,48,0.85,0.45,Floor
5.045852,49,0.95,0.45,Floor
5.045852,50,0.05,0.55,Wall4
5.045852,51,0.15,0.55,Cube37
5.045852,52,0.25,0.55,Wall4
5.045852,53,0.35,0.55,Wall4
5.045852,54,0.45,0.55,Wall4
5.045852,55,0.55,0.55,functionalPart
5.045852,56,0.65,0.55,icosahedron
5.045852,57,0.75,0.55,icosahedron
5.045852,58,0.85,0.55,Cube63
5.045852,59,0.95,0.55,Cube3
5.045852,60,0.05,0.65,Wall4
5.045852,61,0.15,0.65,Cube37
5.045852,62,0.25,0.65,Wall4
5.045852,63,0.35,0.65,Wall4
5.045852,64,0.45,0.65,Wall4
5.045852,65,0.55,0.65,Wall4
5.045852,66,0.65,0.65,icosahedron
5.045852,67,0.75,0.65,Wall4
5.045852,68,0.85,0.65,Wall4
5.045852,69,0.95,0.65,Wall4
5.045852,70,0.05,0.75,Wall4
5.045852,71,0.15,0.75,Wall4
5.045852,72,0.25,0.75,Wall4
5.045852,73,0.35,0.75,Wall4
5.045852,74,0.45,0.75,Wall4
5.045852,75,0.55,0.75,Wall4
5.045852,76,0.65,0.75,Wall4
5.045852,77,0.75,0.75,Wall4
5.045852,78,0.85,0.75,Wall4
5.045852,79,0.95,0.75,Wall4
5.045852,80,0.05,0.85,Wall4
5.045852,81,0.15,0.85,Wall4
5.045852,82,0.25,0.85,Wall4
5.045852,83,0.35,0.85,Wall4
5.045852,84,0.45,0.85,Wall4
5.045852,85,0.55,0.85,Wall4
5.045852,86,0.65,0.85,Wall4
5.045852,87,0.75,0.85,Wall4
5.045852,88,0.85,0.85,Wall4
5.045852,89,0.95,0.85,Wall4
5.050292,0,0.05,0.05,Floor
5.050292,1,0.15,0.05,Floor
5.050292,2,0.25,0.05,Floor
5.050292,3,0.35,0.05,Floor
5.050292,4,0.45,0.05,Floor
5.050292,5,0.55,0.05,Floor
5.050292,6,0.65,0.05,Floor
5.050292,7,0.75,0.05,Floor
5.050292,8,0.85,0.05,Floor
5.050292,9,0.95,0.05,Floor
5.050292,10,0.05,0.15,Floor
5.050292,11,0.15,0.15,Floor
5.050292,12,0.25,0.15,Floor
5.050292,13,0.35,0.15,Floor
5.050292,14,0.45,0.15,Floor
5.050292,15,0.55,0.15,Floor
5.050292,16,0.65,0.15,Floor
5.050292,17,0.75,0.15,Floor
5.050292,18,0.85,0.15,Floor
5.050292,19,0.95,0.15,Floor
5.050292,20,0.05,0.25,Floor
5.050292,21,0.15,0.25,Floor
5.050292,22,0.25,0.25,Floor
5.050292,23,0.35,0.25,Floor
5.050292,24,0.45,0.25,Floor
5.050292,25,0.55,0.25,Floor
5.050292,26,0.65,0.25,Floor
5.050292,27,0.75,0.25,Floor
5.050292,28,0.85,0.25,Floor
5.050292,29,0.95,0.25,Floor
5.050292,30,0.05,0.35,Floor
5.050292,31,0.15,0.35,Floor
5.050292,32,0.25,0.35,Floor
5.050292,33,0.35,0.35,Floor
5.050292,34,0.45,0.35,Floor
5.050292,35,0.55,0.35,Floor
5.050292,36,0.65,0.35,icosahedron
5.050292,37,0.75,0.35,icosahedron
5.050292,38,0.85,0.35,Floor
5.050292,39,0.95,0.35,Floor
5.050292,40,0.05,0.45,Floor
5.050292,41,0.15,0.45,Floor
5.050292,42,0.25,0.45,Floor
5.050292,43,0.35,0.45,Floor
5.050292,44,0.45,0.45,Floor
5.050292,45,0.55,0.45,functionalPart
5.050292,46,0.65,0.45,icosahedron
5.050292,47,0.75,0.45,icosahedron
5.050292,48,0.85,0.45,Floor
5.050292,49,0.95,0.45,Floor
5.050292,50,0.05,0.55,Wall4
5.050292,51,0.15,0.55,Cube37
5.050292,52,0.25,0.55,Wall4
5.050292,53,0.35,0.55,Wall4
5.050292,54,0.45,0.55,Wall4
5.050292,55,0.55,0.55,functionalPart
5.050292,56,0.65,0.55,icosahedron
5.050292,57,0.75,0.55,icosahedron
5.050292,58,0.85,0.55,Cube63
5.050292,59,0.95,0.55,Cube3
5.050292,60,0.05,0.65,Wall4
5.050292,61,0.15,0.65,Cube37
5.050292,62,0.25,0.65,Wall4
5.050292,63,0.35,0.65,Wall4
5.050292,64,0.45,0.65,Wall4
5.050292,65,0.55,0.65,Wall4
5.050292,66,0.65,0.65,icosahedron
5.050292,67,0.75,0.65,Wall4
5.050292,68,0.85,0.65,Wall4
5.050292,69,0.95,0.65,Wall4
5.050292,70,0.05,0.75,Wall4
5.050292,71,0.15,0.75,Wall4
5.050292,72,0.25,0.75,Wall4
5.050292,73,0.35,0.75,Wall4
5.050292,74,0.45,0.75,Wall4
5.050292,75,0.55,0.75,Wall4
5.050292,76,0.65,0.75,Wall4
5.050292,77,0.75,0.75,Wall4
5.050292,78,0.85,0.75,Wall4
5.050292,79,0.95,0.75,Wall4
5.050292,80,0.05,0.85,Wall4
5.050292,81,0.15,0.85,Wall4
5.050292,82,0.25,0.85,Wall4
5.050292,83,0.35,0.85,Wall4
5.050292,84,0.45,0.85,Wall4
5.050292,85,0.55,0.85,Wall4
5.050292,86,0.65,0.85,Wall4
5.050292,87,0.75,0.85,Wall4
5.050292,88,0.85,0.85,Wall4
5.050292,89,0.95,0.85,Wall4
5.054853,0,0.05,0.05,Floor
5.054853,1,0.15,0.05,Floor
5.054853,2,0.25,0.05,Floor
5.054853,3,0.35,0.05,Floor
5.054853,4,0.45,0.05,Floor
5.054853,5,0.55,0.05,Floor
5.054853,6,0.65,0.05,Floor
5.054853,7,0.75,0.05,Floor
5.054853,8,0.85,0.05,Floor
5.054853,9,0.95,0.05,Floor
5.054853,10,0.05,0.15,Floor
5.054853,11,0.15,0.15,Floor
5.054853,12,0.25,0.15,Floor
5.054853,13,0.35,0.15,Floor
5.054853,14,0.45,0.15,Floor
5.054853,15,0.55,0.15,Floor
5.054853,16,0.65,0.15,Floor
5.054853,17,0.75,0.15,Floor
5.054853,18,0.85,0.15,Floor
5.054853,19,0.95,0.15,Floor
5.054853,20,0.05,0.25,Floor
5.054853,21,0.15,0.25,Floor
5.054853,22,0.25,0.25,Floor
5.054853,23,0.35,0.25,Floor
5.054853,24,0.45,0.25,Floor
5.054853,25,0.55,0.25,Floor
5.054853,26,0.65,0.25,Floor
5.054853,27,0.75,0.25,Floor
5.054853,28,0.85,0.25,Floor
5.054853,29,0.95,0.25,Floor
5.054853,30,0.05,0.35,Floor
5.054853,31,0.15,0.35,Floor
5.054853,32,0.25,0.35,Floor
5.054853,33,0.35,0.35,Floor
5.054853,34,0.45,0.35,Floor
5.054853,35,0.55,0.35,Floor
5.054853,36,0.65,0.35,icosahedron
5.054853,37,0.75,0.35,icosahedron
5.054853,38,0.85,0.35,Floor
5.054853,39,0.95,0.35,Floor
5.054853,40,0.05,0.45,Floor
5.054853,41,0.15,0.45,Floor
5.054853,42,0.25,0.45,Floor
5.054853,43,0.35,0.45,Floor
5.054853,44,0.45,0.45,Floor
5.054853,45,0.55,0.45,functionalPart
5.054853,46,0.65,0.45,icosahedron
5.054853,47,0.75,0.45,icosahedron
5.054853,48,0.85,0.45,Floor
5.054853,49,0.95,0.45,Floor
5.054853,50,0.05,0.55,Wall4
5.054853,51,0.15,0.55,Cube37
5.054853,52,0.25,0.55,Wall4
5.054853,53,0.35,0.55,Wall4
5.054853,54,0.45,0.55,Wall4
5.054853,55,0.55,0.55,functionalPart
5.054853,56,0.65,0.55,icosahedron
5.054853,57,0.75,0.55,icosahedron
5.054853,58,0.85,0.55,Cube63
5.054853,59,0.95,0.55,Cube3
5.054853,60,0.05,0.65,Wall4
5.054853,61,0.15,0.65,Cube37
5.054853,62,0.25,0.65,Wall4
5.054853,63,0.35,0.65,Wall4
5.054853,64,0.45,0.65,Wall4
5.054853,65,0.55,0.65,Wall4
5.054853,66,0.65,0.65,icosahedron
5.054853,67,0.75,0.65,Wall4
5.054853,68,0.85,0.65,Wall4
5.054853,69,0.95,0.65,Wall4
5.054853,70,0.05,0.75,Wall4
5.054853,71,0.15,0.75,Wall4
5.054853,72,0.25,0.75,Wall4
5.054853,73,0.35,0.75,Wall4
5.054853,74,0.45,0.75,Wall4
5.054853,75,0.55,0.75,Wall4
5.054853,76,0.65,0.75,Wall4
5.054853,77,0.75,0.75,Wall4
5.054853,78,0.85,0.75,Wall4
5.054853,79,0.95,0.75,Wall4
5.054853,80,0.05,0.85,Wall4
5.054853,81,0.15,0.85,Wall4
5.054853,82,0.25,0.85,Wall4
5.054853,83,0.35,0.85,Wall4
5.054853,84,0.45,0.85,Wall4
5.054853,85,0.55,0.85,Wall4
5.054853,86,0.65,0.85,Wall4
5.054853,87,0.75,0.85,Wall4
5.054853,88,0.85,0.85,Wall4
5.054853,89,0.95,0.85,Wall4
5.060299,0,0.05,0.05,Floor
5.060299,1,0.15,0.05,Floor
5.060299,2,0.25,0.05,Floor
5.060299,3,0.35,0.05,Floor
5.060299,4,0.45,0.05,Floor
5.060299,5,0.55,0.05,Floor
5.060299,6,0.65,0.05,Floor
5.060299,7,0.75,0.05,Floor
5.060299,8,0.85,0.05,Floor
5.060299,9,0.95,0.05,Floor
5.060299,10,0.05,0.15,Floor
5.060299,11,0.15,0.15,Floor
5.060299,12,0.25,0.15,Floor
5.060299,13,0.35,0.15,Floor
5.060299,14,0.45,0.15,Floor
5.060299,15,0.55,0.15,Floor
5.060299,16,0.65,0.15,Floor
5.060299,17,0.75,0.15,Floor
5.060299,18,0.85,0.15,Floor
5.060299,19,0.95,0.15,Floor
5.060299,20,0.05,0.25,Floor
5.060299,21,0.15,0.25,Floor
5.060299,22,0.25,0.25,Floor
5.060299,23,0.35,0.25,Floor
5.060299,24,0.45,0.25,Floor
5.060299,25,0.55,0.25,Floor
5.060299,26,0.65,0.25,Floor
5.060299,27,0.75,0.25,Floor
5.060299,28,0.85,0.25,Floor
5.060299,29,0.95,0.25,Floor
5.060299,30,0.05,0.35,Floor
5.060299,31,0.15,0.35,Floor
5.060299,32,0.25,0.35,Floor
5.060299,33,0.35,0.35,Floor
5.060299,34,0.45,0.35,Floor
5.060299,35,0.55,0.35,Floor
5.060299,36,0.65,0.35,icosahedron
5.060299,37,0.75,0.35,icosahedron
5.060299,38,0.85,0.35,Floor
5.060299,39,0.95,0.35,Floor
5.060299,40,0.05,0.45,Floor
5.060299,41,0.15,0.45,Floor
5.060299,42,0.25,0.45,Floor
5.060299,43,0.35,0.45,Floor
5.060299,44,0.45,0.45,Floor
5.060299,45,0.55,0.45,Floor
5.060299,46,0.65,0.45,icosahedron
5.060299,47,0.75,0.45,icosahedron
5.060299,48,0.85,0.45,Floor
5.060299,49,0.95,0.45,Floor
5.060299,50,0.05,0.55,Wall4
5.060299,51,0.15,0.55,Cube37
5.060299,52,0.25,0.55,Wall4
5.060299,53,0.35,0.55,Wall4
5.060299,54,0.45,0.55,Wall4
5.060299,55,0.55,0.55,Wall4
5.060299,56,0.65,0.55,icosahedron
5.060299,57,0.75,0.55,icosahedron
5.060299,58,0.85,0.55,Cube63
5.060299,59,0.95,0.55,Cube3
5.060299,60,0.05,0.65,Wall4
5.060299,61,0.15,0.65,Cube37
5.060299,62,0.25,0.65,Wall4
5.060299,63,0.35,0.65,Wall4
5.060299,64,0.45,0.65,Wall4
5.060299,65,0.55,0.65,Wall4
5.060299,66,0.65,0.65,icosahedron
5.060299,67,0.75,0.65,Wall4
5.060299,68,0.85,0.65,Wall4
5.060299,69,0.95,0.65,Wall4
5.060299,70,0.05,0.75,Wall4
5.060299,71,0.15,0.75,Wall4
5.060299,72,0.25,0.75,Wall4
5.060299,73,0.35,0.75,Wall4
5.060299,74,0.45,0.75,Wall4
5.060299,75,0.55,0.75,Wall4
5.060299,76,0.65,0.75,Wall4
5.060299,77,0.75,0.75,Wall4
5.060299,78,0.85,0.75,Wall4
5.060299,79,0.95,0.75,Wall4
5.060299,80,0.05,0.85,Wall4
5.060299,81,0.15,0.85,Wall4
5.060299,82,0.25,0.85,Wall4
5.060299,83,0.35,0.85,Wall4
5.060299,84,0.45,0.85,Wall4
5.060299,85,0.55,0.85,Wall4
5.060299,86,0.65,0.85,Wall4
5.060299,87,0.75,0.85,Wall4
5.060299,88,0.85,0.85,Wall4
5.060299,89,0.95,0.85,Wall4
5.065355,0,0.05,0.05,Floor
5.065355,1,0.15,0.05,Floor
5.065355,2,0.25,0.05,Floor
5.065355,3,0.35,0.05,Floor
5.065355,4,0.45,0.05,Floor
5.065355,5,0.55,0.05,Floor
5.065355,6,0.65,0.05,Floor
5.065355,7,0.75,0.05,Floor
5.065355,8,0.85,0.05,Floor
5.065355,9,0.95,0.05,Floor
5.065355,10,0.05,0.15,Floor
5.065355,11,0.15,0.15,Floor
5.065355,12,0.25,0.15,Floor
5.065355,13,0.35,0.15,Floor
5.065355,14,0.45,0.15,Floor
5.065355,15,0.55,0.15,Floor
5.065355,16,0.65,0.15,Floor
5.065355,17,0.75,0.15,Floor
5.065355,18,0.85,0.15,Floor
5.065355,19,0.95,0.15,Floor
5.065355,20,0.05,0.25,Floor
5.065355,21,0.15,0.25,Floor
5.065355,22,0.25,0.25,Floor
5.065355,23,0.35,0.25,Floor
5.065355,24,0.45,0.25,Floor
5.065355,25,0.55,0.25,Floor
5.065355,26,0.65,0.25,Floor
5.065355,27,0.75,0.25,Floor
5.065355,28,0.85,0.25,Floor
5.065355,29,0.95,0.25,Floor
5.065355,30,0.05,0.35,Floor
5.065355,31,0.15,0.35,Floor
5.065355,32,0.25,0.35,Floor
5.065355,33,0.35,0.35,Floor
5.065355,34,0.45,0.35,Floor
5.065355,35,0.55,0.35,Floor
5.065355,36,0.65,0.35,icosahedron
5.065355,37,0.75,0.35,icosahedron
5.065355,38,0.85,0.35,Floor
5.065355,39,0.95,0.35,Floor
5.065355,40,0.05,0.45,Floor
5.065355,41,0.15,0.45,Floor
5.065355,42,0.25,0.45,Floor
5.065355,43,0.35,0.45,Floor
5.065355,44,0.45,0.45,Floor
5.065355,45,0.55,0.45,Floor
5.065355,46,0.65,0.45,icosahedron
5.065355,47,0.75,0.45,icosahedron
5.065355,48,0.85,0.45,Floor
5.065355,49,0.95,0.45,Floor
5.065355,50,0.05,0.55,Wall4
5.065355,51,0.15,0.55,Cube37
5.065355,52,0.25,0.55,Wall4
5.065355,53,0.35,0.55,Wall4
5.065355,54,0.45,0.55,Wall4
5.065355,55,0.55,0.55,Wall4
5.065355,56,0.65,0.55,icosahedron
5.065355,57,0.75,0.55,icosahedron
5.065355,58,0.85,0.55,Cube63
5.065355,59,0.95,0.55,Cube3
5.065355,60,0.05,0.65,Wall4
5.065355,61,0.15,0.65,Cube37
5.065355,62,0.25,0.65,Wall4
5.065355,63,0.35,0.65,Wall4
5.065355,64,0.45,0.65,Wall4
5.065355,65,0.55,0.65,Wall4
5.065355,66,0.65,0.65,icosahedron
5.065355,67,0.75,0.65,Wall4
5.065355,68,0.85,0.65,Wall4
5.065355,69,0.95,0.65,Wall4
5.065355,70,0.05,0.75,Wall4
5.065355,71,0.15,0.75,Wall4
5.065355,72,0.25,0.75,Wall4
5.065355,73,0.35,0.75,Wall4
5.065355,74,0.45,0.75,Wall4
5.065355,75,0.55,0.75,Wall4
5.065355,76,0.65,0.75,Wall4
5.065355,77,0.75,0.75,Wall4
5.065355,78,0.85,0.75,Wall4
5.065355,79,0.95,0.75,Wall4
5.065355,80,0.05,0.85,Wall4
5.065355,81,0.15,0.85,Wall4
5.065355,82,0.25,0.85,Wall4
5.065355,83,0.35,0.85,Wall4
5.065355,84,0.45,0.85,Wall4
5.065355,85,0.55,0.85,Wall4
5.065355,86,0.65,0.85,Wall4
5.065355,87,0.75,0.85,Wall4
5.065355,88,0.85,0.85,Wall4
5.065355,89,0.95,0.85,Wall4
5.06997,0,0.05,0.05,Floor
5.06997,1,0.15,0.05,Floor
5.06997,2,0.25,0.05,Floor
5.06997,3,0.35,0.05,Floor
5.06997,4,0.45,0.05,Floor
5.06997,5,0.55,0.05,Floor
5.06997,6,0.65,0.05,Floor
5.06997,7,0.75,0.05,Floor
5.06997,8,0.85,0.05,Floor
5.06997,9,0.95,0.05,Floor
5.06997,10,0.05,0.15,Floor
5.06997,11,0.15,0.15,Floor
5.06997,12,0.25,0.15,Floor
5.06997,13,0.35,0.15,Floor
5.06997,14,0.45,0.15,Floor
5.06997,15,0.55,0.15,Floor
5.06997,16,0.65,0.15,Floor
5.06997,17,0.75,0.15,Floor
5.06997,18,0.85,0.15,Floor
5.06997,19,0.95,0.15,Floor
5.06997,20,0.05,0.25,Floor
5.06997,21,0.15,0.25,Floor
5.06997,22,0.25,0.25,Floor
5.06997,23,0.35,0.25,Floor
5.06997,24,0.45,0.25,Floor
5.06997,25,0.55,0.25,Floor
5.06997,26,0.65,0.25,Floor
5.06997,27,0.75,0.25,Floor
5.06997,28,0.85,0.25,Floor
5.06997,29,0.95,0.25,Floor
5.06997,30,0.05,0.35,Floor
5.06997,31,0.15,0.35,Floor
5.06997,32,0.25,0.35,Floor
5.06997,33,0.35,0.35,Floor
5.06997,34,0.45,0.35,Floor
5.06997,35,0.55,0.35,Floor
5.06997,36,0.65,0.35,icosahedron
5.06997,37,0.75,0.35,icosahedron
5.06997,38,0.85,0.35,Floor
5.06997,39,0.95,0.35,Floor
5.06997,40,0.05,0.45,Floor
5.06997,41,0.15,0.45,Floor
5.06997,42,0.25,0.45,Floor
5.06997,43,0.35,0.45,Floor
5.06997,44,0.45,0.45,Floor
5.06997,45,0.55,0.45,Floor
5.06997,46,0.65,0.45,icosahedron
5.06997,47,0.75,0.45,icosahedron
5.06997,48,0.85,0.45,Floor
5.06997,49,0.95,0.45,Floor
5.06997,50,0.05,0.55,Wall4
5.06997,51,0.15,0.55,Cube37
5.06997,52,0.25,0.55,Wall4
5.06997,53,0.35,0.55,Wall4
5.06997,54,0.45,0.55,Wall4
5.06997,55,0.55,0.55,Wall4
5.06997,56,0.65,0.55,icosahedron
5.06997,57,0.75,0.55,icosahedron
5.06997,58,0.85,0.55,Cube63
5.06997,59,0.95,0.55,Cube3
5.06997,60,0.05,0.65,Wall4
5.06997,61,0.15,0.65,Cube37
5.06997,62,0.25,0.65,Wall4
5.06997,63,0.35,0.65,Wall4
5.06997,64,0.45,0.65,Wall4
5.06997,65,0.55,0.65,Wall4
5.06997,66,0.65,0.65,icosahedron
5.06997,67,0.75,0.65,Wall4
5.06997,68,0.85,0.65,Wall4
5.06997,69,0.95,0.65,Wall4
5.06997,70,0.05,0.75,Wall4
5.06997,71,0.15,0.75,Wall4
5.06997,72,0.25,0.75,Wall4
5.06997,73,0.35,0.75,Wall4
5.06997,74,0.45,0.75,Wall4
5.06997,75,0.55,0.75,Wall4
5.06997,76,0.65,0.75,Wall4
5.06997,77,0.75,0.75,Wall4
5.06997,78,0.85,0.75,Wall4
5.06997,79,0.95,0.75,Wall4
5.06997,80,0.05,0.85,Wall4
5.06997,81,0.15,0.85,Wall4
5.06997,82,0.25,0.85,Wall4
5.06997,83,0.35,0.85,Wall4
5.06997,84,0.45,0.85,Wall4
5.06997,85,0.55,0.85,Wall4
5.06997,86,0.65,0.85,Wall4
5.06997,87,0.75,0.85,Wall4
5.06997,88,0.85,0.85,Wall4
5.06997,89,0.95,0.85,Wall4
5.074847,0,0.05,0.05,Floor
5.074847,1,0.15,0.05,Floor
5.074847,2,0.25,0.05,Floor
5.074847,3,0.35,0.05,Floor
5.074847,4,0.45,0.05,Floor
5.074847,5,0.55,0.05,Floor
5.074847,6,0.65,0.05,Floor
5.074847,7,0.75,0.05,Floor
5.074847,8,0.85,0.05,Floor
5.074847,9,0.95,0.05,Floor
5.074847,10,0.05,0.15,Floor
5.074847,11,0.15,0.15,Floor
5.074847,12,0.25,0.15,Floor
5.074847,13,0.35,0.15,Floor
5.074847,14,0.45,0.15,Floor
5.074847,15,0.55,0.15,Floor
5.074847,16,0.65,0.15,Floor
5.074847,17,0.75,0.15,Floor
5.074847,18,0.85,0.15,Floor
5.074847,19,0.95,0.15,Floor
5.074847,20,0.05,0.25,Floor
5.074847,21,0.15,0.25,Floor
5.074847,22,0.25,0.25,Floor
5.074847,23,0.35,0.25,Floor
5.074847,24,0.45,0.25,Floor
5.074847,25,0.55,0.25,Floor
5.074847,26,0.65,0.25,Floor
5.074847,27,0.75,0.25,Floor
5.074847,28,0.85,0.25,Floor
5.074847,29,0.95,0.25,Floor
5.074847,30,0.05,0.35,Floor
5.074847,31,0.15,0.35,Floor
5.074847,32,0.25,0.35,Floor
5.074847,33,0.35,0.35,Floor
5.074847,34,0.45,0.35,Floor
5.074847,35,0.55,0.35,Floor
5.074847,36,0.65,0.35,icosahedron
5.074847,37,0.75,0.35,icosahedron
5.074847,38,0.85,0.35,Floor
5.074847,39,0.95,0.35,Floor
5.074847,40,0.05,0.45,Floor
5.074847,41,0.15,0.45,Floor
5.074847,42,0.25,0.45,Floor
5.074847,43,0.35,0.45,Floor
5.074847,44,0.45,0.45,Floor
5.074847,45,0.55,0.45,functionalPart
5.074847,46,0.65,0.45,icosahedron
5.074847,47,0.75,0.45,icosahedron
5.074847,48,0.85,0.45,Floor
5.074847,49,0.95,0.45,Floor
5.074847,50,0.05,0.55,Wall4
5.074847,51,0.15,0.55,Cube37
5.074847,52,0.25,0.55,Wall4
5.074847,53,0.35,0.55,Wall4
5.074847,54,0.45,0.55,Wall4
5.074847,55,0.55,0.55,Wall4
5.074847,56,0.65,0.55,icosahedron
5.074847,57,0.75,0.55,icosahedron
5.074847,58,0.85,0.55,Cube63
5.074847,59,0.95,0.55,Cube55
5.074847,60,0.05,0.65,Wall4
5.074847,61,0.15,0.65,Cube37
5.074847,62,0.25,0.65,Wall4
5.074847,63,0.35,0.65,Wall4
5.074847,64,0.45,0.65,Wall4
5.074847,65,0.55,0.65,Wall4
5.074847,66,0.65,0.65,icosahedron
5.074847,67,0.75,0.65,Wall4
5.074847,68,0.85,0.65,Wall4
5.074847,69,0.95,0.65,Wall4
5.074847,70,0.05,0.75,Wall4
5.074847,71,0.15,0.75,Wall4
5.074847,72,0.25,0.75,Wall4
5.074847,73,0.35,0.75,Wall4
5.074847,74,0.45,0.75,Wall4
5.074847,75,0.55,0.75,Wall4
5.074847,76,0.65,0.75,Wall4
5.074847,77,0.75,0.75,Wall4
5.074847,78,0.85,0.75,Wall4
5.074847,79,0.95,0.75,Wall4
5.074847,80,0.05,0.85,Wall4
5.074847,81,0.15,0.85,Wall4
5.074847,82,0.25,0.85,Wall4
5.074847,83,0.35,0.85,Wall4
5.074847,84,0.45,0.85,Wall4
5.074847,85,0.55,0.85,Wall4
5.074847,86,0.65,0.85,Wall4
5.074847,87,0.75,0.85,Wall4
5.074847,88,0.85,0.85,Wall4
5.074847,89,0.95,0.85,Wall4
5.079792,0,0.05,0.05,Floor
5.079792,1,0.15,0.05,Floor
5.079792,2,0.25,0.05,Floor
5.079792,3,0.35,0.05,Floor
5.079792,4,0.45,0.05,Floor
5.079792,5,0.55,0.05,Floor
5.079792,6,0.65,0.05,Floor
5.079792,7,0.75,0.05,Floor
5.079792,8,0.85,0.05,Floor
5.079792,9,0.95,0.05,Floor
5.079792,10,0.05,0.15,Floor
5.079792,11,0.15,0.15,Floor
5.079792,12,0.25,0.15,Floor
5.079792,13,0.35,0.15,Floor
5.079792,14,0.45,0.15,Floor
5.079792,15,0.55,0.15,Floor
5.079792,16,0.65,0.15,Floor
5.079792,17,0.75,0.15,Floor
5.079792,18,0.85,0.15,Floor
5.079792,19,0.95,0.15,Floor
5.079792,20,0.05,0.25,Floor
5.079792,21,0.15,0.25,Floor
5.079792,22,0.25,0.25,Floor
5.079792,23,0.35,0.25,Floor
5.079792,24,0.45,0.25,Floor
5.079792,25,0.55,0.25,Floor
5.079792,26,0.65,0.25,Floor
5.079792,27,0.75,0.25,Floor
5.079792,28,0.85,0.25,Floor
5.079792,29,0.95,0.25,Floor
5.079792,30,0.05,0.35,Floor
5.079792,31,0.15,0.35,Floor
5.079792,32,0.25,0.35,Floor
5.079792,33,0.35,0.35,Floor
5.079792,34,0.45,0.35,Floor
5.079792,35,0.55,0.35,Floor
5.079792,36,0.65,0.35,icosahedron
5.079792,37,0.75,0.35,icosahedron
5.079792,38,0.85,0.35,Floor
5.079792,39,0.95,0.35,Floor
5.079792,40,0.05,0.45,Floor
5.079792,41,0.15,0.45,Floor
5.079792,42,0.25,0.45,Floor
5.079792,43,0.35,0.45,Floor
5.079792,44,0.45,0.45,Floor
5.079792,45,0.55,0.45,functionalPart
5.079792,46,0.65,0.45,icosahedron
5.079792,47,0.75,0.45,icosahedron
5.079792,48,0.85,0.45,Floor
5.079792,49,0.95,0.45,Floor
5.079792,50,0.05,0.55,Wall4
5.079792,51,0.15,0.55,Cube37
5.079792,52,0.25,0.55,Wall4
5.079792,53,0.35,0.55,Wall4
5.079792,54,0.45,0.55,Wall4
5.079792,55,0.55,0.55,Wall4
5.079792,56,0.65,0.55,icosahedron
5.079792,57,0.75,0.55,icosahedron
5.079792,58,0.85,0.55,Cube63
5.079792,59,0.95,0.55,Cube55
5.079792,60,0.05,0.65,Wall4
5.079792,61,0.15,0.65,Cube37
5.079792,62,0.25,0.65,Wall4
5.079792,63,0.35,0.65,Wall4
5.079792,64,0.45,0.65,Wall4
5.079792,65,0.55,0.65,Wall4
5.079792,66,0.65,0.65,icosahedron
5.079792,67,0.75,0.65,Wall4
5.079792,68,0.85,0.65,Wall4
5.079792,69,0.95,0.65,Wall4
5.079792,70,0.05,0.75,Wall4
5.079792,71,0.15,0.75,Wall4
5.079792,72,0.25,0.75,Wall4
5.079792,73,0.35,0.75,Wall4
5.079792,74,0.45,0.75,Wall4
5.079792,75,0.55,0.75,Wall4
5.079792,76,0.65,0.75,Wall4
5.079792,77,0.75,0.75,Wall4
5.079792,78,0.85,0.75,Wall4
5.079792,79,0.95,0.75,Wall4
5.079792,80,0.05,0.85,Wall4
5.079792,81,0.15,0.85,Wall4
5.079792,82,0.25,0.85,Wall4
5.079792,83,0.35,0.85,Wall4
5.079792,84,0.45,0.85,Wall4
5.079792,85,0.55,0.85,Wall4
5.079792,86,0.65,0.85,Wall4
5.079792,87,0.75,0.85,Wall4
5.079792,88,0.85,0.85,Wall4
5.079792,89,0.95,0.85,Wall4
5.084311,0,0.05,0.05,Floor
5.084311,1,0.15,0.05,Floor
5.084311,2,0.25,0.05,Floor
5.084311,3,0.35,0.05,Floor
